questName,QuestId,QuestKind,QuestType,NeedLevel,NeedItemID,RequireType,Requirement,StartNPC,StartTalk,FinishNPCScene,FinishNPC,DoingScene,DoingCoordinate,ProTalk,FinishTalk,PreQuest,Coin,Exp,Item,ItemNum,Target,TargetNum,DropID,DropID2,chuansong,QuestMiniDesc,Endtarget,QuestDes,JobType,JobLevel,Title,AcceptScript,SubmitScript,PostQuest,Bossnpc
35级哥布林战士日常,20026,QK_Daily,QT_KillAI,35,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20025,,,,,65,5,220026,,1;1002,[info=105|4]在王者墓穴遇敌，击败5个[ff9696]骷髅战士[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在王者墓穴遇敌，击败骷髅战士,,,,,,20027,
35级狂暴刺球日常,20027,QK_Daily,QT_KillAI,35,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20026,,,,,67,5,220027,,1;1002,[info=40|4]在绝望沙漠遇敌，击败5个[ff9696]狂暴刺球[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在绝望沙漠遇敌，击败狂暴刺球,,,,,,20028,
35级幽灵日常,20028,QK_Daily,QT_KillAI,35,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20027,,,,,69,5,220028,,1;1002,[info=40|6]在绝望沙漠遇敌，击败5个[ff9696]幽灵[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在绝望沙漠遇敌，击败幽灵,,,,,,20029,
35级血骷髅捕捉日常,20029,QK_Daily,QT_GiveBaby,35,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20028,,,,,10030,1,220029,,1;1002,[info=40|8]在绝望沙漠遇敌，[00ec00]捕捉[-]1个[ff9696]血骷髅[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在绝望沙漠遇敌，捕捉血骷髅,,,,,,20030,
35级魔像巴鲁比日常,20030,QK_Daily,QT_KillAI,35,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20029,,,,,30002,1,220030,,1;1002,[info=4;4003]在巴尔克斯坦内找到[fbf21c]魔像巴鲁比[-]，并击败他[/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在巴尔克斯坦找到魔像巴鲁比，并击败他,,,,,,,
45级螳螂日常,20031,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,,,,,,76,5,220031,,1;1002,[info=40|9]在绝望沙漠遇敌，击败5个[ff9696]螳螂[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在绝望沙漠遇敌，击败螳螂,,,,,,20032,
45级猫人日常,20032,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20031,,,,,77,5,220032,,1;1002,[info=40|10]在绝望沙漠遇敌，击败5个[ff9696]猫人[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在绝望沙漠遇敌，击败猫人,,,,,,20033,
45级噩梦耗子捕捉日常,20033,QK_Daily,QT_GiveBaby,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20032,,,,,10015,1,220033,,1;1002,[info=40|9]在绝望沙漠遇敌，[00ec00]捕捉[-]1个[ff9696]噩梦耗子[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在绝望沙漠遇敌，捕捉噩梦耗子,,,,,,20034,
45级石怪日常,20034,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20033,,,,,81,5,220034,,1;1002,[info=40|12]在绝望沙漠遇敌，击败5个[ff9696]石怪[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在绝望沙漠遇敌，击败石怪,,,,,,20035,
45级蜥蜴人战士日常,20035,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20034,,,,,85,5,220035,,1;1002,[info=106|2]在贸易通道遇敌，击败5个[ff9696]蜥蜴人战士[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在贸易通道遇敌，击败蜥蜴人战士,,,,,,20036,
45级狂飙族地精日常,20036,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20035,,,,,86,5,220036,,1;1002,[info=106|3]在贸易通道遇敌，击败5个[ff9696]狂飙族地精[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在贸易通道遇敌，击败狂飙族地精,,,,,,20037,
45级刺球日常,20037,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20036,,,,,91,5,220037,,1;1002,[info=206|1]在贸易通道遇敌，击败5个[ff9696]刺球[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在贸易通道遇敌，击败刺球,,,,,,20038,
45级鸟人日常,20038,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20037,,,,,94,5,220038,,1;1002,[info=206|3]在贸易通道遇敌，击败5个[ff9696]鸟人[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在贸易通道遇敌，击败鸟人,,,,,,20039,
45级巨人日常,20039,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20038,,,,,95,5,220039,,1;1002,[info=206|4]在贸易通道遇敌，击败5个[ff9696]巨人[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在贸易通道遇敌，击败巨人,,,,,,20040,
45级死亡恶熊西路日常,20040,QK_Daily,QT_KillAI,45,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20039,,,,,30003,1,220040,,1;1002,[info=4;4004]在巴尔克斯坦内找到[fbf21c]死亡恶熊西路[-]，并击败他[/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在巴尔克斯坦找到死亡恶熊西路，并击败他,,,,,,,
55级冰雪臭臭花日常,20041,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,,,,,,112,5,220041,,1;1002,[info=5|9]在十字雪岭遇敌，击败5个[ff9696]冰雪臭臭花[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在十字雪岭遇敌，击败冰雪臭臭花,,,,,,20042,
55级黑暗军团士兵日常,20042,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20041,,,,,114,5,220042,,1;1002,[info=5|3]在十字雪岭遇敌，击败5个[ff9696]黑暗军团士兵[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在十字雪岭遇敌，击败黑暗军团士兵,,,,,,20043,
55级极地战熊日常,20043,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20042,,,,,118,5,220043,,1;1002,[info=107|2]在天霜大雪山遇敌，击败5个[ff9696]极地战熊[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在天霜大雪山遇敌，击败极地战熊,,,,,,20044,
55级巨蝙蝠日常,20044,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20043,,,,,120,5,220044,,1;1002,[info=107|4]在天霜大雪山遇敌，击败5个[ff9696]巨蝙蝠[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在天霜大雪山遇敌，击败巨蝙蝠,,,,,,20045,
55级深寒炸弹魔日常,20045,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20044,,,,,123,5,220045,,1;1002,[info=207|2]在天霜大雪山遇敌，击败5个[ff9696]深寒炸弹魔[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在天霜大雪山遇敌，击败深寒炸弹魔,,,,,,20046,
55级雪山幻魔捕捉日常,20046,QK_Daily,QT_GiveBaby,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20045,,,,,10157,1,220046,,1;1002,[info=207|4]在天霜大雪山遇敌，[00ec00]捕捉[-]1个[ff9696]雪山幻魔[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在天霜大雪山遇敌，捕捉雪山幻魔,,,,,,20047,
55级雪狼日常,20047,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20046,,,,,128,5,220047,,1;1002,[info=5|11]在寒星雪原遇敌，击败5个[ff9696]雪狼[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在寒星雪原遇敌，击败雪狼,,,,,,20048,
55级黑暗刃使魔日常,20048,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20047,,,,,131,5,220048,,1;1002,[info=5|10]在寒星雪原遇敌，击败5个[ff9696]黑暗刃使魔[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在寒星雪原遇敌，击败黑暗刃使魔,,,,,,20049,
55级极寒小魔怪日常,20049,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20048,,,,,133,5,220049,,1;1002,[info=5|6]在冰晶雪廊遇敌，击败5个[ff9696]极寒小魔怪[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在冰晶雪廊遇敌，击败极寒小魔怪,,,,,,20050,
55级哥布林王克莱伯日常,20050,QK_Daily,QT_KillAI,55,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20049,,,,,30004,1,220050,,1;1002,[info=5;4005]在奥梅亚斯找到[fbf21c]骷髅王克莱伯[-]，并击败他[/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在奥梅亚斯找到骷髅王克莱伯，并击败他,,,,,,,
60级冰石怪日常,20051,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,,,,,,20217,20,220041,,1;1002,[info=401|4]在密道遇敌，击败20个[ff9696]冰石怪[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在密道遇敌，击败20个冰石怪,,,,,,20052,
60级地石怪日常,20052,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20051,,,,,20218,20,220042,,1;1002,[info=401|5]在密道遇敌，击败20个[ff9696]地石怪[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在密道遇敌，击败20个地石怪,,,,,,20053,
60级水狼日常,20053,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20052,,,,,20219,20,220043,,1;1002,[info=401|6]在密道遇敌，击败20个[ff9696]水狼[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在密道遇敌，击败20个水狼,,,,,,20054,
60级三彩鸟日常,20054,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20053,,,,,20220,20,220044,,1;1002,[info=401|7]在密道遇敌，击败20个[ff9696]三彩鸟[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在密道遇敌，击败20个三彩鸟,,,,,,20055,
60级鬼兽日常,20055,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20054,,,,,20221,20,220045,,1;1002,[info=402|4]在泰拉米尔遇敌，击败20个[ff9696]鬼兽[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在泰拉米尔遇敌，击败20个鬼兽,,,,,,20056,
60级绿龙日常,20056,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20055,,,,,20222,20,220046,,1;1002,[info=402|5]在泰拉米尔遇敌，击败20个[ff9696]绿龙[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在泰拉米尔遇敌，击败20个绿龙,,,,,,20057,
60级鬼影守卫日常,20057,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20056,,,,,20223,20,220047,,1;1002,[info=402|6]在泰拉米尔遇敌，击败20个[ff9696]鬼影守卫[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在泰拉米尔遇敌，击败20个鬼影守卫,,,,,,20058,
60级迷幻之龙日常,20058,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20057,,,,,20224,20,220048,,1;1002,[info=402|7]在泰拉米尔遇敌，击败20个[ff9696]迷幻之龙[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在泰拉米尔遇敌，击败20个迷幻之龙,,,,,,20059,
60级破坏野兽日常,20059,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20058,,,,,20225,20,220049,,1;1002,[info=403|1]在先祖之地遇敌，击败20个[ff9696]破坏野兽[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在先祖之地遇敌，击败20个破坏野兽,,,,,,20060,
60级远古意志日常,20060,QK_Daily,QT_KillAI,60,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20059,,,,,30009,1,220050,,1;1002,[info=402;47]在泰拉米尔找到[fbf21c]远古意志[-]，并击败他[/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在泰拉米尔找到远古意志，并击败他,,,,,,,
65级极寒石怪日常,20061,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,,,,,,20226,20,220041,,1;1002,[info=403|2]在先祖之地遇敌，击败20个[ff9696]极寒石怪[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在先祖之地遇敌，击败20个极寒石怪,,,,,,20062,
65级熔岩石怪日常,20062,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20061,,,,,20227,20,220042,,1;1002,[info=403|3]在先祖之地遇敌，击败20个[ff9696]熔岩石怪[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在先祖之地遇敌，击败20个熔岩石怪,,,,,,20063,
65级永冻之虎日常,20063,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20062,,,,,20228,20,220043,,1;1002,[info=403|4]在先祖之地遇敌，击败20个[ff9696]永冻之虎[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在先祖之地遇敌，击败20个]永冻之狼,,,,,,20064,
65级炫彩鸟日常,20064,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20063,,,,,20229,20,220044,,1;1002,[info=403|5]在先祖之地遇敌，击败20个[ff9696]炫彩鸟[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在先祖之地遇敌，击败20个炫彩鸟,,,,,,20065,
65级亡者守卫日常,20065,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20064,,,,,20230,20,220045,,1;1002,[info=403|6]在先祖之地遇敌，击败20个[ff9696]亡者守卫[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在先祖之地遇敌，击败20个亡者守卫,,,,,,20066,
65级大地之龙日常,20066,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20065,,,,,20231,20,220046,,1;1002,[info=403|7]在先祖之地遇敌，击败20个[ff9696]大地之龙[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在先祖之地遇敌，击败20个大地之龙,,,,,,20067,
65级魔影守卫日常,20067,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20066,,,,,20232,20,220047,,1;1002,[info=404|1]在封印之地遇敌，击败20个[ff9696]魔影守卫[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在封印之地遇敌，击败20个魔影守卫,,,,,,20068,
65级幻象之龙日常,20068,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20067,,,,,20233,20,220048,,1;1002,[info=404|2]在封印之地遇敌，击败20个[ff9696]幻象之龙[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在封印之地遇敌，击败20个幻象之龙,,,,,,20069,
65级哀嚎野兽日常,20069,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20068,,,,,20234,20,220049,,1;1002,[info=404|3]在封印之地遇敌，击败20个[ff9696]哀嚎野兽[-][/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在封印之地遇敌，击败20个哀嚎野兽,,,,,,20070,
65级深渊鬼影日常,20070,QK_Daily,QT_KillAI,65,,RT_Nil,,1002,3002,1,1002,1,"4,14",3003,3004,20069,,,,,30010,1,220050,,1;1002,[info=402;48]在泰拉米尔找到[fbf21c]深渊鬼影[-]，并击败他[/info],[info=1;1002]在主城内和[fbf21c]日常任务负责人交谈[-][/info],在泰拉米尔找到深渊鬼影，并击败他,,,,,,,
许愿池,21000,QK_Wishing,QT_KillAI,25,,RT_Nil,,9572,120000,1,9572,1,"4,14",120000,120001,,,,,,0,100,220050,,1;1002,击杀[fbf21c]100个任意怪物[-],[info=1;9572]在主城和[fbf21c]许愿人交谈[-][/info],击杀100个任意怪物,,,,"QuestAccept_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","QuestSubmit_xuyuan(RECEIVER, ARG0, ARG1, ARG2,ARG3)",,
英雄传之逃兵,40000,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3100,2,1103,2,"4,14",3101,3102,90005,,,,,60000,1,160000,,30;1103,[info=30;8001]在城镇小径找到[fbf21c]逃兵辛克亚[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到逃兵辛克亚，并击败他,,,,,,40001,
英雄传之佣兵女神,40004,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3103,2,1103,2,"4,14",3101,3104,40003,,,,,60001,1,160001,,30;1103,[info=30;8002]在贝拉海滩找到[fbf21c]佣兵女神苏娜[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到佣兵女神苏娜，并击败他,,,,,,40005,
英雄传之女武神,40015,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3105,2,1103,2,"4,14",3101,3106,40014,,,,,60002,1,160002,,30;1103,[info=30;8003]在绝望沙漠找到[fbf21c]女武神吉娜[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到女武神吉娜，并击败他,,,,,,40016,
英雄传之幽火,40006,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3107,2,1103,2,"4,14",3101,3108,40005,,,,,60003,1,160003,,30;1103,[info=30;8004]在林间走廊找到[fbf21c]幽火阿巴斯[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到幽火阿巴斯，并击败他,,,,,,40007,
英雄传之鹰眼,40008,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3109,2,1103,2,"4,14",3101,3110,40007,,,,,60004,1,160004,,30;1103,[info=30;8005]在巴尔克斯坦找到[fbf21c]鹰眼格隆[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到鹰眼格隆，并击败他,,,,,,40009,
英雄传之冥王,40005,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3111,2,1103,2,"4,14",3101,3112,40004,,,,,60005,1,160005,,30;1103,[info=30;8006]在贝拉海滩找到[fbf21c]冥王伯纳德[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到冥王伯纳德，并击败他,,,,,,40006,
英雄传之咒术女王,40018,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3113,2,1103,2,"4,14",3101,3114,40017,,,,,60006,1,160006,,30;1103,[info=30;8007]在寒星雪原找到[fbf21c]咒术女王摩拉[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到咒术女王摩拉，并击败他,,,,,,40019,
英雄传之神箭手,40002,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3115,2,1103,2,"4,14",3101,3116,40001,,,,,60007,1,160007,,30;1103,[info=30;8008]在罗德里镇找到[fbf21c]神箭手阿卡丽[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到神箭手阿卡丽，并击败他,,,,,,40003,
英雄传之至尊骑士,40016,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3117,2,1103,2,"4,14",3101,3118,40015,,,,,60008,1,160008,,30;1103,[info=40;8009]在十字雪岭找到[fbf21c]至尊骑士费伦公爵[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到至尊骑士费伦公爵，并击败他,,,,,,40017,
英雄传之女剑神,40001,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3119,2,1103,2,"4,14",3101,3120,40000,,,,,60009,1,160009,,30;1103,[info=40;8010]在城镇小经找到[fbf21c]女剑神玛娜[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到女剑神玛娜，并击败他,,,,,,40002,
英雄传之剑圣,40017,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3121,2,1103,2,"4,14",3101,3122,40016,,,,,60010,1,160010,,30;1103,[info=40;8011]在十字雪铃找到[fbf21c]剑圣乔克[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到剑圣乔克，并击败他,,,,,,40018,
英雄传之暗火,40003,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3123,2,1103,2,"4,14",3101,3124,40002,,,,,60011,1,160011,,30;1103,[info=40;8012]在罗德里镇找到[fbf21c]暗火巴特门迪[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到暗火巴特门迪，并击败他,,,,,,40004,
英雄传之光使徒,40011,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3125,2,1103,2,"4,14",3101,3126,40010,,,,,60012,1,160012,,30;1103,[info=40;8013]在沙暴瀑布找到[fbf21c]光使徒艾莉[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到光使徒艾莉，并击败他,,,,,,40012,
英雄传之战神,40009,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3127,2,1103,2,"4,14",3101,3128,40008,,,,,60013,1,160013,,30;1103,[info=40;8014]在巴尔克斯坦找到[fbf21c]战神奎托斯[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到战神奎托斯，并击败他,,,,,,40010,
英雄传之奥术玫瑰,40013,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3129,2,1103,2,"4,14",3101,3130,40012,,,,,60014,1,160014,,30;1103,[info=40;8015]在沙漠绿洲找到[fbf21c]奥术玫瑰卡娜[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到奥术玫瑰卡娜，并击败他,,,,,,40014,
英雄传之玫瑰骑士,40010,QK_Sub,QT_KillAI,32,,RT_Nil,,1103,3131,2,1103,2,"4,14",3101,3132,40009,,,,,60015,1,160015,,30;1103,[info=40;8016]在沙暴瀑布找到[fbf21c]玫瑰骑士安娜侯爵[-]，并击败他[/info],[info=30;1103]在罗德里镇内和[fbf21c]英雄公会会长艾丽西亚[-][/info],找到玫瑰骑士安娜侯爵，并击败他,,,,,,40011,
