ID,SkillName,NameEffectID,SkillDesc,SkillType,SelectedTarget,Pr,Lv,CastEffectAssetID,EffectAssetID,BeAttackAssetID,StateIDs,isMelee,isPhysic,GroupID,LearnGroup,cost,SkillTargetType,PassiveName,resIconName,resTextName,GloAction,GloCondition,Actions,Conditions,ImpactPropType,ImpactPropNum,LearnQuestID,LearnCoin,LevelUpNeedItem,exp,DontCare,LearnLv,SkillBack,SkillIconTex
2011,冰冻等级5,502,攻击单体的水属性魔法，建议精神达203，40级可用。并且需要进阶为1转职业等级。,SKT_Active,,20600,5,80,58,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,寒冰箭,2,25,STT_All,PAT_None,bingdongIcon_icon,bingdongText,"skill_bingdong_danti_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,1,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_1_1.1.0.0
2011,冰冻等级6,502,攻击单体的水属性魔法，建议精神达223，50级可用。并且需要进阶为1转职业等级。,SKT_Active,,96600,6,80,58,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,寒冰箭,2,30,STT_All,PAT_None,bingdongIcon_icon,bingdongText,"skill_bingdong_danti_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,1,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_1_1.1.0.0
2011,冰冻等级7,502,攻击单体的水属性魔法，建议精神达243，60级可用。并且需要进阶为2转职业等级。,SKT_Active,,261600,7,81,59,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,寒冰箭,2,35,STT_All,PAT_None,bingdongIcon_icon,bingdongText,"skill_bingdong_danti_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,1,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_1_1.1.0.0
2011,冰冻等级8,502,攻击单体的水属性魔法，建议精神达263，70级可用。并且需要进阶为2转职业等级。,SKT_Active,,621600,8,81,59,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,寒冰箭,2,40,STT_All,PAT_None,bingdongIcon_icon,bingdongText,"skill_bingdong_danti_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,1,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_1_1.1.0.0
2011,冰冻等级9,502,攻击单体的水属性魔法，建议精神达283，80级可用。并且需要进阶为3转职业等级。,SKT_Active,,1271600,9,81,59,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,寒冰箭,2,45,STT_All,PAT_None,bingdongIcon_icon,bingdongText,"skill_bingdong_danti_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,1,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_1_1.1.0.0
2011,冰冻等级10,502,攻击单体的水属性魔法，建议精神达303，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,,10,82,60,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,寒冰箭,2,50,STT_All,PAT_None,bingdongIcon_icon,bingdongText,"skill_bingdong_danti_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,1,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_1_1.1.0.0
2021,火焰等级1,526,攻击单体的火属性魔法，建议精神达123，1级可用。,SKT_Active,,100,1,79,61,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,5,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,800,4500,5,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级2,526,攻击单体的火属性魔法，建议精神达143，10级可用。,SKT_Active,,400,2,79,61,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,10,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级3,526,攻击单体的火属性魔法，建议精神达163，20级可用。,SKT_Active,,1300,3,79,61,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,15,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级4,526,攻击单体的火属性魔法，建议精神达183，30级可用。,SKT_Active,,5300,4,80,62,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,20,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级5,526,攻击单体的火属性魔法，建议精神达203，40级可用。并且需要进阶为1转职业等级。,SKT_Active,,20600,5,80,62,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,25,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级6,526,攻击单体的火属性魔法，建议精神达223，50级可用。并且需要进阶为1转职业等级。,SKT_Active,,96600,6,80,62,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,30,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级7,526,攻击单体的火属性魔法，建议精神达243，60级可用。并且需要进阶为2转职业等级。,SKT_Active,,261600,7,81,63,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,35,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级8,526,攻击单体的火属性魔法，建议精神达263，70级可用。并且需要进阶为2转职业等级。,SKT_Active,,621600,8,81,63,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,40,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级9,526,攻击单体的火属性魔法，建议精神达283，80级可用。并且需要进阶为3转职业等级。,SKT_Active,,1271600,9,81,63,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,45,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2021,火焰等级10,526,攻击单体的火属性魔法，建议精神达303，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,,10,82,64,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,火焰箭,2,50,STT_All,PAT_None,blazeIcon_icon,blazeText,"skill_huoyan_danti_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,1,ICON_zhandou_jinengshifang_12_huoyan_1.1.0.0,AF_zhandou_jinengshifang_12_huoyan_1_1.1.0.0
2031,风刃等级1,517,攻击单体的风属性魔法，建议精神达123，1级可用。,SKT_Active,,100,1,79,53,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,5,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_1(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,800,4500,5,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级2,517,攻击单体的风属性魔法，建议精神达143，10级可用。,SKT_Active,,400,2,79,53,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,10,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_2(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级3,517,攻击单体的风属性魔法，建议精神达163，20级可用。,SKT_Active,,1300,3,79,53,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,15,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_3(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级4,517,攻击单体的风属性魔法，建议精神达183，30级可用。,SKT_Active,,5300,4,80,54,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,20,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_4(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级5,517,攻击单体的风属性魔法，建议精神达203，40级可用。并且需要进阶为1转职业等级。,SKT_Active,,20600,5,80,54,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,25,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_5(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级6,517,攻击单体的风属性魔法，建议精神达223，50级可用。并且需要进阶为1转职业等级。,SKT_Active,,96600,6,80,54,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,30,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_6(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级7,517,攻击单体的风属性魔法，建议精神达243，60级可用。并且需要进阶为2转职业等级。,SKT_Active,,261600,7,81,55,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,35,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_7(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级8,517,攻击单体的风属性魔法，建议精神达263，70级可用。并且需要进阶为2转职业等级。,SKT_Active,,621600,8,81,55,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,40,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_8(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级9,517,攻击单体的风属性魔法，建议精神达283，80级可用。并且需要进阶为3转职业等级。,SKT_Active,,1271600,9,81,55,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,45,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_9(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2031,风刃等级10,517,攻击单体的风属性魔法，建议精神达303，90级可用。并且需要进阶为3转职业等级。,SKT_Active,,,10,82,56,-1,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,风刃,2,50,STT_All,PAT_None,fengrenIcon_icon,yunshiText,"skill_fengren_danti_10(RECEIVER, ARG0, ARG1, ARG2,ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,1,ICON_zhandou_jinengshifang_13_fengren_1.1.0.0,AF_zhandou_jinengshifang_13_fengren_1_1.1.0.0
2041,十字落石等级1,547,攻击单体及其周围的地属性魔法，建议精神达123，5级可用。,SKT_Active,CalcSkillAffect_qiangli,125,1,79,65,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,10,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,2000,4500,5,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级2,547,攻击单体及其周围的地属性魔法，建议精神达143，10级可用。,SKT_Active,CalcSkillAffect_qiangli,500,2,79,65,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,20,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_2(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级3,547,攻击单体及其周围的地属性魔法，建议精神达163，20级可用。,SKT_Active,CalcSkillAffect_qiangli,1625,3,79,65,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,30,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_3(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级4,547,攻击单体及其周围的地属性魔法，建议精神达183，30级可用。,SKT_Active,CalcSkillAffect_qiangli,6625,4,80,66,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,40,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_4(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级5,547,攻击单体及其周围的地属性魔法，建议精神达203，40级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_qiangli,25750,5,80,66,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,50,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_5(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级6,547,攻击单体及其周围的地属性魔法，建议精神达223，50级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_qiangli,120750,6,80,66,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,60,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级7,547,攻击单体及其周围的地属性魔法，建议精神达243，60级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_qiangli,327000,7,81,67,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,70,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_7(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级8,547,攻击单体及其周围的地属性魔法，建议精神达263，70级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_qiangli,777000,8,81,67,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,80,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_8(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4507,12,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级9,547,攻击单体及其周围的地属性魔法，建议精神达283，80级可用。并且需要进阶为3转职业等级。,SKT_Active,CalcSkillAffect_qiangli,1589500,9,81,67,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,90,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_9(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4508,13,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2041,十字落石等级10,547,攻击单体及其周围的地属性魔法，建议精神达303，90级可用。并且需要进阶为3转职业等级。,SKT_Active,CalcSkillAffect_qiangli,,10,82,68,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字石突,2,100,STT_All,PAT_None,qiangyunIcon_icon,qiangyunText,"skill_yunshi_qiangli_10(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,,,,5,ICON_zhandou_jinengshifang_10_yunshi_1.1.0.0,AF_zhandou_jinengshifang_10_yunshi_2_1.1.0.0
2051,十字冰冻等级1,537,攻击单体及其周围的水属性魔法，建议精神达123，5级可用。,SKT_Active,CalcSkillAffect_qiangli,125,1,79,57,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字寒冰箭,2,10,STT_All,PAT_None,qiangbingIcon_icon,qiangbingText,"skill_bingdong_qiangli_1(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,2000,4500,5,,5,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_2_1.1.0.0
2051,十字冰冻等级2,537,攻击单体及其周围的水属性魔法，建议精神达143，10级可用。,SKT_Active,CalcSkillAffect_qiangli,500,2,79,57,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字寒冰箭,2,20,STT_All,PAT_None,qiangbingIcon_icon,qiangbingText,"skill_bingdong_qiangli_2(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4501,6,,5,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_2_1.1.0.0
2051,十字冰冻等级3,537,攻击单体及其周围的水属性魔法，建议精神达163，20级可用。,SKT_Active,CalcSkillAffect_qiangli,1625,3,79,57,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字寒冰箭,2,30,STT_All,PAT_None,qiangbingIcon_icon,qiangbingText,"skill_bingdong_qiangli_3(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4502,7,,5,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_2_1.1.0.0
2051,十字冰冻等级4,537,攻击单体及其周围的水属性魔法，建议精神达183，30级可用。,SKT_Active,CalcSkillAffect_qiangli,6625,4,80,58,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字寒冰箭,2,40,STT_All,PAT_None,qiangbingIcon_icon,qiangbingText,"skill_bingdong_qiangli_4(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4503,8,,5,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_2_1.1.0.0
2051,十字冰冻等级5,537,攻击单体及其周围的水属性魔法，建议精神达203，40级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_qiangli,25750,5,80,58,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字寒冰箭,2,50,STT_All,PAT_None,qiangbingIcon_icon,qiangbingText,"skill_bingdong_qiangli_5(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4504,9,,5,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_2_1.1.0.0
2051,十字冰冻等级6,537,攻击单体及其周围的水属性魔法，建议精神达223，50级可用。并且需要进阶为1转职业等级。,SKT_Active,CalcSkillAffect_qiangli,120750,6,80,58,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字寒冰箭,2,60,STT_All,PAT_None,qiangbingIcon_icon,qiangbingText,"skill_bingdong_qiangli_6(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4505,10,,5,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_2_1.1.0.0
2051,十字冰冻等级7,537,攻击单体及其周围的水属性魔法，建议精神达243，60级可用。并且需要进阶为2转职业等级。,SKT_Active,CalcSkillAffect_qiangli,327000,7,81,59,8,ST_MagicAbsorb;ST_MagicBounce;ST_MagicInvalid;ST_Shield,,,十字寒冰箭,2,70,STT_All,PAT_None,qiangbingIcon_icon,qiangbingText,"skill_bingdong_qiangli_7(RECEIVER, ARG0, ARG1, ARG2, ARG3)","Mp_condition(RECEIVER, ARG0, ARG1, ARG2,ARG3,ARG4,ARG5)",,,,,,,4506,11,,5,ICON_zhandou_jinengshifang_11_hanbing_1.1.0.0,AF_zhandou_jinengshifang_11_hanbing_2_1.1.0.0
